diseaseCode,diseaseName,originMunicipality,originUf,destMunicipality,destUf,travelType,admissions
G700,Miastenia Gravis,311860,MG,310620,MG,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,311860,MG,311860,MG,Mesmo municipio,1
G700,Miastenia Gravis,312040,MG,310560,MG,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,312570,MG,312090,MG,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,312830,MG,312870,MG,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,312980,MG,310620,MG,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,313160,MG,354340,SP,Outra UF,1
G700,Miastenia Gravis,313220,MG,313220,MG,Mesmo municipio,1
G700,Miastenia Gravis,313320,MG,313320,MG,Mesmo municipio,1
G700,Miastenia Gravis,313330,MG,316860,MG,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,313570,MG,316720,MG,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,313670,MG,313670,MG,Mesmo municipio,4
G700,Miastenia Gravis,313820,MG,310620,MG,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,314290,MG,314290,MG,Mesmo municipio,1
G700,Miastenia Gravis,314330,MG,314330,MG,Mesmo municipio,3
G700,Miastenia Gravis,314450,MG,316250,MG,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,314480,MG,310620,MG,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,314560,MG,311120,MG,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,314600,MG,315250,MG,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,314650,MG,310620,MG,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,314655,MG,313510,MG,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,314700,MG,314700,MG,Mesmo municipio,1
G700,Miastenia Gravis,314710,MG,310620,MG,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,314810,MG,314810,MG,Mesmo municipio,1
G700,Miastenia Gravis,314810,MG,317020,MG,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,314990,MG,313820,MG,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,315150,MG,354340,SP,Outra UF,1
G700,Miastenia Gravis,315460,MG,310620,MG,"Outro municipio, mesma UF",11
G700,Miastenia Gravis,315600,MG,315600,MG,Mesmo municipio,1
G700,Miastenia Gravis,315820,MG,310620,MG,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,316020,MG,310620,MG,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,316530,MG,316530,MG,Mesmo municipio,2
G700,Miastenia Gravis,316860,MG,316860,MG,Mesmo municipio,1
G700,Miastenia Gravis,317020,MG,317020,MG,Mesmo municipio,3
G700,Miastenia Gravis,317130,MG,310620,MG,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,320060,ES,320060,ES,Mesmo municipio,1
G700,Miastenia Gravis,320060,ES,320500,ES,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,320130,ES,320500,ES,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,320190,ES,320190,ES,Mesmo municipio,1
G700,Miastenia Gravis,320250,ES,320530,ES,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,320334,ES,320190,ES,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,320500,ES,320190,ES,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,320500,ES,320500,ES,Mesmo municipio,2
G700,Miastenia Gravis,320520,ES,320530,ES,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,330030,RJ,330030,RJ,Mesmo municipio,4
G700,Miastenia Gravis,330040,RJ,330040,RJ,Mesmo municipio,1
G700,Miastenia Gravis,330120,RJ,330120,RJ,Mesmo municipio,1
G700,Miastenia Gravis,330130,RJ,330455,RJ,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,330170,RJ,330170,RJ,Mesmo municipio,1
G700,Miastenia Gravis,330190,RJ,330330,RJ,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,330190,RJ,330455,RJ,"Outro municipio, mesma UF",3
G700,Miastenia Gravis,330225,RJ,330225,RJ,Mesmo municipio,1
G700,Miastenia Gravis,330227,RJ,330350,RJ,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,330240,RJ,330240,RJ,Mesmo municipio,4
G700,Miastenia Gravis,330250,RJ,330455,RJ,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,330270,RJ,330330,RJ,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,330285,RJ,330350,RJ,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,330320,RJ,330455,RJ,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,330330,RJ,330330,RJ,Mesmo municipio,5
G700,Miastenia Gravis,330360,RJ,330360,RJ,Mesmo municipio,1
G700,Miastenia Gravis,330420,RJ,330420,RJ,Mesmo municipio,1
G700,Miastenia Gravis,330452,RJ,330455,RJ,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,330455,RJ,330350,RJ,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,330455,RJ,330455,RJ,Mesmo municipio,8
G700,Miastenia Gravis,330470,RJ,330220,RJ,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,330490,RJ,330455,RJ,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,330490,RJ,330490,RJ,Mesmo municipio,1
G700,Miastenia Gravis,330500,RJ,330500,RJ,Mesmo municipio,1
G700,Miastenia Gravis,330510,RJ,330455,RJ,"Outro municipio, mesma UF",3
G700,Miastenia Gravis,330550,RJ,330550,RJ,Mesmo municipio,2
G700,Miastenia Gravis,330600,RJ,330600,RJ,Mesmo municipio,1
G700,Miastenia Gravis,330630,RJ,330630,RJ,Mesmo municipio,1
G700,Miastenia Gravis,350050,SP,350950,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,350070,SP,350600,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,350190,SP,350190,SP,Mesmo municipio,1
G700,Miastenia Gravis,350210,SP,350210,SP,Mesmo municipio,3
G700,Miastenia Gravis,350280,SP,350280,SP,Mesmo municipio,1
G700,Miastenia Gravis,350320,SP,350170,SP,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,350320,SP,350320,SP,Mesmo municipio,2
G700,Miastenia Gravis,350320,SP,354340,SP,"Outro municipio, mesma UF",3
G700,Miastenia Gravis,350380,SP,350950,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,350560,SP,354340,SP,"Outro municipio, mesma UF",7
G700,Miastenia Gravis,350570,SP,355030,SP,"Outro municipio, mesma UF",7
G700,Miastenia Gravis,350590,SP,354340,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,350600,SP,350600,SP,Mesmo municipio,2
G700,Miastenia Gravis,350700,SP,355220,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,350750,SP,350750,SP,Mesmo municipio,1
G700,Miastenia Gravis,350800,SP,355220,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,350950,SP,350950,SP,Mesmo municipio,9
G700,Miastenia Gravis,350980,SP,352900,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,351040,SP,353870,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,351060,SP,352250,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,351060,SP,355030,SP,"Outro municipio, mesma UF",21
G700,Miastenia Gravis,351120,SP,351110,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,351300,SP,355030,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,351310,SP,354340,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,351340,SP,351340,SP,Mesmo municipio,1
G700,Miastenia Gravis,351500,SP,352220,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,351500,SP,355030,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,351550,SP,354980,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,351570,SP,355030,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,351620,SP,351620,SP,Mesmo municipio,2
G700,Miastenia Gravis,351620,SP,354340,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,351630,SP,352590,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,351870,SP,351870,SP,Mesmo municipio,1
G700,Miastenia Gravis,351880,SP,351880,SP,Mesmo municipio,1
G700,Miastenia Gravis,351880,SP,355030,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,351907,SP,350950,SP,"Outro municipio, mesma UF",3
G700,Miastenia Gravis,351930,SP,354890,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,352044,SP,352044,SP,Mesmo municipio,1
G700,Miastenia Gravis,352230,SP,350950,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,352310,SP,352310,SP,Mesmo municipio,1
G700,Miastenia Gravis,352310,SP,355030,SP,"Outro municipio, mesma UF",3
G700,Miastenia Gravis,352390,SP,355220,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,352430,SP,354340,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,352440,SP,352440,SP,Mesmo municipio,1
G700,Miastenia Gravis,352460,SP,353620,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,352460,SP,355030,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,352470,SP,350950,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,352530,SP,352530,SP,Mesmo municipio,1
G700,Miastenia Gravis,352530,SP,355030,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,352590,SP,350950,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,352590,SP,352590,SP,Mesmo municipio,1
G700,Miastenia Gravis,352590,SP,355030,SP,"Outro municipio, mesma UF",3
G700,Miastenia Gravis,352610,SP,355030,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,352640,SP,352640,SP,Mesmo municipio,1
G700,Miastenia Gravis,352800,SP,350600,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,352800,SP,352800,SP,Mesmo municipio,8
G700,Miastenia Gravis,352890,SP,355030,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,353030,SP,354980,SP,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,353060,SP,355030,SP,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,353140,SP,354980,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,353390,SP,354340,SP,"Outro municipio, mesma UF",5
G700,Miastenia Gravis,353440,SP,353440,SP,Mesmo municipio,1
G700,Miastenia Gravis,353440,SP,355030,SP,"Outro municipio, mesma UF",4
G700,Miastenia Gravis,353470,SP,350550,SP,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,353530,SP,350400,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,353580,SP,350750,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,353730,SP,353730,SP,Mesmo municipio,1
G700,Miastenia Gravis,353870,SP,353870,SP,Mesmo municipio,4
G700,Miastenia Gravis,353870,SP,355030,SP,"Outro municipio, mesma UF",15
G700,Miastenia Gravis,354140,SP,354140,SP,Mesmo municipio,2
G700,Miastenia Gravis,354160,SP,350600,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,354160,SP,350750,SP,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,354260,SP,353620,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,354330,SP,355030,SP,"Outro municipio, mesma UF",3
G700,Miastenia Gravis,354340,SP,354340,SP,Mesmo municipio,15
G700,Miastenia Gravis,354350,SP,355030,SP,"Outro municipio, mesma UF",8
G700,Miastenia Gravis,354540,SP,353470,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,354580,SP,354580,SP,Mesmo municipio,1
G700,Miastenia Gravis,354760,SP,354760,SP,Mesmo municipio,1
G700,Miastenia Gravis,354780,SP,354780,SP,Mesmo municipio,4
G700,Miastenia Gravis,354780,SP,354870,SP,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,354780,SP,355030,SP,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,354870,SP,354870,SP,Mesmo municipio,10
G700,Miastenia Gravis,354890,SP,354890,SP,Mesmo municipio,5
G700,Miastenia Gravis,354980,SP,354980,SP,Mesmo municipio,1
G700,Miastenia Gravis,354990,SP,354990,SP,Mesmo municipio,9
G700,Miastenia Gravis,355030,SP,355030,SP,Mesmo municipio,51
G700,Miastenia Gravis,355070,SP,355070,SP,Mesmo municipio,1
G700,Miastenia Gravis,355170,SP,354340,SP,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,355240,SP,350950,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,355250,SP,353060,SP,"Outro municipio, mesma UF",9
G700,Miastenia Gravis,355250,SP,355030,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,355280,SP,355030,SP,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,355410,SP,355410,SP,Mesmo municipio,1
G700,Miastenia Gravis,355495,SP,350760,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,355500,SP,355500,SP,Mesmo municipio,1
G700,Miastenia Gravis,355535,SP,354980,SP,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,355645,SP,351380,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,355710,SP,354980,SP,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,355720,SP,355720,SP,Mesmo municipio,1
G700,Miastenia Gravis,410040,PR,410420,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,410070,PR,412810,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,410140,PR,410140,PR,Mesmo municipio,2
G700,Miastenia Gravis,410150,PR,411370,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,410165,PR,411150,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,410345,PR,410480,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,410410,PR,410400,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,410420,PR,410420,PR,Mesmo municipio,2
G700,Miastenia Gravis,410425,PR,410400,PR,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,410480,PR,410480,PR,Mesmo municipio,1
G700,Miastenia Gravis,410580,PR,410690,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,410690,PR,410690,PR,Mesmo municipio,11
G700,Miastenia Gravis,410720,PR,410720,PR,Mesmo municipio,1
G700,Miastenia Gravis,410765,PR,410690,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,410940,PR,410940,PR,Mesmo municipio,2
G700,Miastenia Gravis,411200,PR,411200,PR,Mesmo municipio,1
G700,Miastenia Gravis,411200,PR,411990,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,411330,PR,411330,PR,Mesmo municipio,1
G700,Miastenia Gravis,411370,PR,411370,PR,Mesmo municipio,11
G700,Miastenia Gravis,411460,PR,411460,PR,Mesmo municipio,1
G700,Miastenia Gravis,411520,PR,411520,PR,Mesmo municipio,1
G700,Miastenia Gravis,411570,PR,410420,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,411570,PR,411820,PR,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,411580,PR,410480,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,411700,PR,411370,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,411740,PR,410690,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,411820,PR,410690,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,411840,PR,410690,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,411950,PR,410400,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,411950,PR,410420,PR,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,411990,PR,410400,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,411990,PR,410420,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,411990,PR,411990,PR,Mesmo municipio,1
G700,Miastenia Gravis,412060,PR,412060,PR,Mesmo municipio,1
G700,Miastenia Gravis,412230,PR,412230,PR,Mesmo municipio,1
G700,Miastenia Gravis,412240,PR,411370,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,412265,PR,411370,PR,"Outro municipio, mesma UF",6
G700,Miastenia Gravis,412520,PR,410690,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,412570,PR,412570,PR,Mesmo municipio,1
G700,Miastenia Gravis,412625,PR,411150,PR,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,412625,PR,411520,PR,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,412625,PR,412625,PR,Mesmo municipio,1
G700,Miastenia Gravis,412660,PR,411370,PR,"Outro municipio, mesma UF",3
G700,Miastenia Gravis,412770,PR,412770,PR,Mesmo municipio,1
G700,Miastenia Gravis,420130,SC,420910,SC,"Outro municipio, mesma UF",3
G700,Miastenia Gravis,420240,SC,420240,SC,Mesmo municipio,1
G700,Miastenia Gravis,420420,SC,420420,SC,Mesmo municipio,5
G700,Miastenia Gravis,420430,SC,420430,SC,Mesmo municipio,1
G700,Miastenia Gravis,420460,SC,420460,SC,Mesmo municipio,1
G700,Miastenia Gravis,420460,SC,420540,SC,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,420540,SC,420540,SC,Mesmo municipio,6
G700,Miastenia Gravis,420700,SC,420460,SC,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,420810,SC,411200,PR,Outra UF,1
G700,Miastenia Gravis,420890,SC,420890,SC,Mesmo municipio,2
G700,Miastenia Gravis,420910,SC,420910,SC,Mesmo municipio,4
G700,Miastenia Gravis,420930,SC,420930,SC,Mesmo municipio,1
G700,Miastenia Gravis,421190,SC,420540,SC,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,421265,SC,421870,SC,"Outro municipio, mesma UF",10
G700,Miastenia Gravis,421507,SC,421720,SC,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,421570,SC,420540,SC,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,421650,SC,420540,SC,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,421660,SC,420540,SC,"Outro municipio, mesma UF",4
G700,Miastenia Gravis,421870,SC,421870,SC,Mesmo municipio,1
G700,Miastenia Gravis,421885,SC,420420,SC,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,421890,SC,420930,SC,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,430060,RS,431490,RS,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,430087,RS,431990,RS,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,430100,RS,431140,RS,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,430310,RS,431490,RS,"Outro municipio, mesma UF",3
G700,Miastenia Gravis,430460,RS,431490,RS,"Outro municipio, mesma UF",5
G700,Miastenia Gravis,430470,RS,430470,RS,Mesmo municipio,1
G700,Miastenia Gravis,430510,RS,430510,RS,Mesmo municipio,1
G700,Miastenia Gravis,430590,RS,430590,RS,Mesmo municipio,2
G700,Miastenia Gravis,430700,RS,430700,RS,Mesmo municipio,3
G700,Miastenia Gravis,430860,RS,430860,RS,Mesmo municipio,1
G700,Miastenia Gravis,430920,RS,430920,RS,Mesmo municipio,1
G700,Miastenia Gravis,430920,RS,431490,RS,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,430960,RS,430960,RS,Mesmo municipio,1
G700,Miastenia Gravis,431050,RS,430850,RS,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,431140,RS,431140,RS,Mesmo municipio,1
G700,Miastenia Gravis,431240,RS,431240,RS,Mesmo municipio,3
G700,Miastenia Gravis,431370,RS,431410,RS,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,431390,RS,431720,RS,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,431410,RS,431410,RS,Mesmo municipio,2
G700,Miastenia Gravis,431490,RS,431490,RS,Mesmo municipio,18
G700,Miastenia Gravis,431560,RS,431560,RS,Mesmo municipio,2
G700,Miastenia Gravis,431680,RS,431680,RS,Mesmo municipio,4
G700,Miastenia Gravis,431690,RS,431690,RS,Mesmo municipio,1
G700,Miastenia Gravis,431820,RS,431490,RS,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,431870,RS,431870,RS,Mesmo municipio,1
G700,Miastenia Gravis,431960,RS,431690,RS,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,431971,RS,430940,RS,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,432000,RS,431490,RS,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,432000,RS,432000,RS,Mesmo municipio,1
G700,Miastenia Gravis,432143,RS,430463,RS,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,432270,RS,432270,RS,Mesmo municipio,1
G700,Miastenia Gravis,500020,MS,500830,MS,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,500220,MS,500270,MS,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,500270,MS,500270,MS,Mesmo municipio,8
G700,Miastenia Gravis,500430,MS,500430,MS,Mesmo municipio,1
G700,Miastenia Gravis,500460,MS,500370,MS,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,500540,MS,500270,MS,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,500540,MS,500540,MS,Mesmo municipio,1
G700,Miastenia Gravis,500620,MS,500370,MS,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,500620,MS,500620,MS,Mesmo municipio,2
G700,Miastenia Gravis,500730,MS,500270,MS,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,500830,MS,500830,MS,Mesmo municipio,1
G700,Miastenia Gravis,510250,MT,510250,MT,Mesmo municipio,1
G700,Miastenia Gravis,510340,MT,510340,MT,Mesmo municipio,1
G700,Miastenia Gravis,510490,MT,510340,MT,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,510490,MT,510840,MT,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,510625,MT,510625,MT,Mesmo municipio,6
G700,Miastenia Gravis,510760,MT,510340,MT,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,510795,MT,510795,MT,Mesmo municipio,2
G700,Miastenia Gravis,510840,MT,510840,MT,Mesmo municipio,2
G700,Miastenia Gravis,520013,GO,520870,GO,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,520030,GO,520030,GO,Mesmo municipio,2
G700,Miastenia Gravis,520110,GO,520110,GO,Mesmo municipio,2
G700,Miastenia Gravis,520110,GO,520870,GO,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,520110,GO,521730,GO,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,520140,GO,520140,GO,Mesmo municipio,1
G700,Miastenia Gravis,520170,GO,520170,GO,Mesmo municipio,1
G700,Miastenia Gravis,520330,GO,520330,GO,Mesmo municipio,7
G700,Miastenia Gravis,520620,GO,520870,GO,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,520800,GO,520800,GO,Mesmo municipio,1
G700,Miastenia Gravis,520870,GO,520870,GO,Mesmo municipio,10
G700,Miastenia Gravis,521000,GO,521000,GO,Mesmo municipio,1
G700,Miastenia Gravis,521060,GO,521060,GO,Mesmo municipio,1
G700,Miastenia Gravis,521130,GO,521130,GO,Mesmo municipio,2
G700,Miastenia Gravis,521150,GO,520870,GO,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,521150,GO,521150,GO,Mesmo municipio,1
G700,Miastenia Gravis,521250,GO,530010,DF,Outra UF,2
G700,Miastenia Gravis,521290,GO,520870,GO,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,521380,GO,520870,GO,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,521645,GO,520870,GO,"Outro municipio, mesma UF",5
G700,Miastenia Gravis,521730,GO,521730,GO,Mesmo municipio,2
G700,Miastenia Gravis,521930,GO,520870,GO,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,521975,GO,530010,DF,Outra UF,1
G700,Miastenia Gravis,521980,GO,521980,GO,Mesmo municipio,1
G700,Miastenia Gravis,522010,GO,522010,GO,Mesmo municipio,1
G700,Miastenia Gravis,522020,GO,520870,GO,"Outro municipio, mesma UF",1
G700,Miastenia Gravis,522045,GO,520870,GO,"Outro municipio, mesma UF",2
G700,Miastenia Gravis,522185,GO,522185,GO,Mesmo municipio,2
G700,Miastenia Gravis,522185,GO,530010,DF,Outra UF,1
G700,Miastenia Gravis,530010,DF,530010,DF,Mesmo municipio,21
